494,sz399810,CSSW传媒,2226.805,51.790,2.381,2175.015,2176.871,2230.815,2172.350,2046364089,17007291427
495,sz399811,CSSW电子,2828.524,27.476,0.981,2801.048,2800.063,2828.778,2771.002,613505940,13267450913
496,sz399812,养老产业,6601.505,20.267,0.308,6581.238,6588.739,6630.250,6555.170,1100700571,22748571537
497,sz399813,中证国安,5312.599,153.200,2.969,5159.399,5160.149,5312.599,5150.255,1307645026,25362118389
498,sz399814,大农业,1293.118,-14.751,-1.128,1307.869,1304.770,1304.770,1283.219,483472543,9748401308
499,sz399901,小康指数,5131.161,58.946,1.162,5072.215,5066.765,5131.836,5040.159,3054160100,34554110317
500,sz399903,中证100,3747.515,12.416,0.332,3735.099,3728.936,3748.702,3697.208,2998967700,60382713708
501,sz399905,中证 500,5929.028,64.561,1.101,5864.467,5861.550,5929.354,5848.146,5659625700,68968154378
502,sz399913,300 医药,10667.397,27.998,0.263,10639.399,10647.202,10733.398,10536.382,373398100,12009033067
503,sz399914,300 金融,5207.478,-14.175,-0.271,5221.653,5196.498,5208.506,5125.148,2057650000,23010881715
504,sz399928,中证能源,2390.927,14.219,0.598,2376.708,2372.321,2392.833,2364.307,401298600,3268410744
505,sz399932,中证消费,21220.021,-353.129,-1.637,21573.150,21538.334,21568.662,21056.652,398820600,17472465200
506,sz399933,中证医药,10358.315,78.220,0.761,10280.095,10296.623,10388.118,10235.897,902987200,24598296537
507,sz399934,中证金融,4902.001,-8.494,-0.173,4910.495,4888.474,4902.929,4825.288,2897781000,27834463919
508,sz399935,中证信息,3823.902,62.213,1.654,3761.689,3759.244,3824.332,3738.842,901811000,22101446286
509,sz399959,军工指数,1596.030,36.421,2.335,1559.609,1556.892,1596.823,1554.104,255782999,6033250962
510,sz399965,800地产,4350.090,86.949,2.040,4263.141,4271.683,4354.544,4258.696,580107888,5234354475
511,sz399966,800非银,4678.375,-56.700,-1.197,4735.075,4690.140,4690.140,4600.289,1187459325,14393317445
512,sz399967,中证军工,11316.252,254.234,2.298,11062.018,11055.761,11320.185,11025.187,443307823,9760481453
513,sz399970,移动互联,2599.161,49.213,1.930,2549.948,2548.632,2599.299,2536.259,1745901943,29469346101
514,sz399971,中证传媒,940.354,22.012,2.397,918.342,919.188,942.044,916.939,1106940127,10492309705
515,sz399972,300深市,4909.797,5.632,0.115,4904.165,4894.938,4911.307,4843.876,2098506051,57317541928
516,sz399973,中证国防,1896.895,46.755,2.527,1850.140,1848.293,1897.940,1842.874,167225001,5857065252
517,sz399974,国企改革,1675.693,12.932,0.778,1662.761,1659.249,1675.761,1650.963,2503444548,40873152288
518,sz399975,证券公司,625.631,-8.471,-1.336,634.102,627.594,627.594,614.962,1139551306,11876010038
519,sz399976,CS新能车,4128.238,9.809,0.238,4118.429,4110.872,4131.032,4045.619,342084882,17583175749
520,sz399982,500等权,7171.378,77.259,1.089,7094.119,7093.034,7171.716,7079.402,5659625700,68968154378
521,sz399983,地产等权,4514.646,53.132,1.191,4461.514,4467.975,4548.100,4436.741,305439666,3811172664
522,sz399986,中证银行,5707.907,8.329,0.146,5699.578,5692.541,5711.748,5633.072,1135705090,8130842662
523,sz399987,中证酒,8443.231,-163.341,-1.898,8606.572,8599.867,8617.012,8376.736,267084262,14310054136
524,sz399989,中证医疗,10448.566,-2.557,-0.024,10451.123,10444.426,10517.945,10311.113,303012771,11145174088
525,sz399990,煤炭等权,2801.743,12.243,0.439,2789.500,2780.781,2804.420,2768.717,399273296,3634412570
526,sz399991,一带一路,1858.040,19.212,1.045,1838.828,1838.296,1858.182,1832.780,1806492368,17382946524
527,sz399992,CSWD并购,1651.937,19.765,1.211,1632.172,1634.038,1652.326,1630.892,823217490,7877166433
528,sz399993,CSWD生科,3618.273,42.926,1.201,3575.347,3581.823,3626.419,3559.771,406086580,13477704283
529,sz399994,信息安全,1440.562,49.035,3.524,1391.527,1390.890,1443.327,1386.880,799110901,14613049617
530,sz399995,基建工程,3823.878,52.790,1.400,3771.088,3768.445,3823.878,3756.853,702646290,5013532867
531,sz399996,智能家居,2434.984,38.753,1.617,2396.231,2394.490,2435.094,2384.773,778632000,14681352941
532,sz399997,中证白酒,15326.861,-282.853,-1.812,15609.714,15596.730,15630.097,15190.742,109377205,11779848578
533,sz399998,中证煤炭,2165.512,8.529,0.395,2156.983,2148.843,2168.230,2136.061,399273296,3634412570
